2025-12-29T02:45:57   5.163890838623047   4.251584990166439
2025-12-29T02:45:58   5.163890838623047   4.251584950091341
2025-12-29T02:45:59   5.163890838623047   4.251584910016774
2025-12-29T02:46:00   5.163890838623047   4.251584869942073
2025-12-29T02:46:01   5.163890838623047   4.251584829867892
2025-12-29T02:46:02   5.163890361785889   4.2515847897935775
2025-12-29T02:46:03   5.163890361785889   4.251584749719784
2025-12-29T02:46:04   5.163890361785889   4.251584709645858
2025-12-29T02:46:05   5.163890361785889   4.251584669572454
2025-12-29T02:46:06   5.163890361785889   4.251584629498913
2025-12-29T02:46:07   5.1638898849487305   4.25158458942589
2025-12-29T02:46:08   5.1638898849487305   4.251584549352744
2025-12-29T02:46:09   5.1638898849487305   4.251584509280107
2025-12-29T02:46:10   5.1638898849487305   4.251584469207343
2025-12-29T02:46:11   5.1638898849487305   4.251584429135102
2025-12-29T02:46:12   5.1638898849487305   4.2515843890627165
2025-12-29T02:46:12   5.163889408111572   4.251584348990876
2025-12-29T02:46:13   5.163889408111572   4.251584308918871
2025-12-29T02:46:14   5.163889408111572   4.251584268847407
2025-12-29T02:46:15   5.163889408111572   4.251584228775807
2025-12-29T02:46:16   5.163889408111572   4.251584188704737
2025-12-29T02:46:17   5.163888931274414   4.251584148633513
2025-12-29T02:46:18   5.163888931274414   4.251584108562817
2025-12-29T02:46:19   5.163888931274414   4.251584068491995
2025-12-29T02:46:20   5.163888931274414   4.25158402842168
2025-12-29T02:46:21   5.163888931274414   4.25158398835158
2025-12-29T02:46:22   5.163888931274414   4.251583948281325
2025-12-29T02:46:23   5.163888454437256   4.251583908211603
2025-12-29T02:46:24   5.163888454437256   4.2515838681417435
2025-12-29T02:46:25   5.163888454437256   4.251583828072401
2025-12-29T02:46:26   5.163888454437256   4.251583788002935
2025-12-29T02:46:27   5.163888454437256   4.251583747933981
2025-12-29T02:46:28   5.168439865112305   4.251583707864895
2025-12-29T02:46:29   5.179975509643555   4.251583667796335
2025-12-29T02:46:30   5.1954755783081055   4.251583627727644
2025-12-29T02:46:31   5.2140727043151855   4.2515835876594625
2025-12-29T02:46:32   5.235293865203857   4.251583547591153
2025-12-29T02:46:33   5.258825302124023   4.251583507523367
2025-12-29T02:46:34   5.284438133239746   4.251583467455443
2025-12-29T02:46:35   5.311959266662598   4.251583427388045
2025-12-29T02:46:36   5.341249465942383   4.251583387320502
2025-12-29T02:46:37   5.37218713760376   4.251583347253492
2025-12-29T02:46:38   5.404677391052246   4.2515833071863405
2025-12-29T02:46:39   5.438628196716309   4.251583267119718
2025-12-29T02:46:40   5.473973274230957   4.251583227052957
2025-12-29T02:46:41   5.510643482208252   4.251583186986714
2025-12-29T02:46:42   5.5485758781433105   4.251583146920345
2025-12-29T02:46:43   5.587719917297363   4.251583106854496
2025-12-29T02:46:44   5.628023147583008   4.251583066788507
2025-12-29T02:46:45   5.6694440841674805   4.25158302672304
2025-12-29T02:46:46   5.71195125579834   4.251582986657448
2025-12-29T02:46:47   5.755492210388184   4.251582946592365
2025-12-29T02:46:48   5.80003023147583   4.251582906527154
2025-12-29T02:46:49   5.845539569854736   4.251582866462465
2025-12-29T02:46:50   5.891993999481201   4.251582826397647
2025-12-29T02:46:51   5.939357280731201   4.251582786333349
2025-12-29T02:46:52   5.987598419189453   4.251582746268895
2025-12-29T02:46:53   6.0366973876953125   4.251582706204988
2025-12-29T02:46:54   6.086631774902344   4.251582666140939
2025-12-29T02:46:55   6.137367248535156   4.251582626077412
2025-12-29T02:46:56   6.188894271850586   4.25158258601375
2025-12-29T02:46:57   6.24118709564209   4.251582545950601
2025-12-29T02:46:58   6.294214725494385   4.251582505887335
2025-12-29T02:46:59   6.347978591918945   4.251582465824571
2025-12-29T02:47:00   6.402439594268799   4.2515824257616925
2025-12-29T02:47:01   6.457591533660889   4.251582385699317
2025-12-29T02:47:02   6.513410568237305   4.251582345636823
2025-12-29T02:47:03   6.56988525390625   4.251582305574839
2025-12-29T02:47:04   6.627002716064453   4.251582265512716
2025-12-29T02:47:05   6.684736251831055   4.251582225451133
2025-12-29T02:47:06   6.743080139160156   4.251582185389398
2025-12-29T02:47:07   6.8020100593566895   4.251582145328202
2025-12-29T02:47:08   6.861515998840332   4.251582105266854
2025-12-29T02:47:09   6.921588897705078   4.251582065206038
2025-12-29T02:47:10   6.98222017288208   4.251582025145084
2025-12-29T02:47:11   7.043376922607422   4.251581985084647
2025-12-29T02:47:12   7.105053424835205   4.2515819450240855
2025-12-29T02:47:13   7.167252540588379   4.251581904964046
2025-12-29T02:47:14   7.229957580566406   4.251581864903863
2025-12-29T02:47:15   7.2931318283081055   4.251581824844203
2025-12-29T02:47:16   7.356790542602539   4.251581784784411
2025-12-29T02:47:17   7.420916557312012   4.251581744725141
2025-12-29T02:47:18   7.485494136810303   4.251581704665737
2025-12-29T02:47:19   7.55052375793457   4.251581664606855
2025-12-29T02:47:20   7.615968704223633   4.251581624547829
2025-12-29T02:47:21   7.681844711303711   4.25158158448934
2025-12-29T02:47:22   7.7481279373168945   4.251581544430704
2025-12-29T02:47:23   7.814814567565918   4.251581504372595
2025-12-29T02:47:24   7.8819074630737305   4.251581464314349
2025-12-29T02:47:25   7.949359893798828   4.251581424256628
2025-12-29T02:47:26   8.01720142364502   4.2515813841987695
2025-12-29T02:47:27   8.08540153503418   4.251581344141438
